word e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20 e21 e22 e23 e24 e25 e26 e27 e28 e29 e30 e31 e32 e33 e34
soon 0.21906859592955172 0.7605838290863878 0.3579905511251992 0.4140475221259176 0.43618178844475625 0.4727254804157738 0.5763261862923404 0.37013063600834595 0.747078378836507 0.525782662635586 0.7203733785035382 0.6365724514337484 0.5798022496071585 0.3502624966025644 0.6088078977792905 0.47825233865253197 0.522977054907952 0.3087122223485182 0.4670540808754143 0.5157268910963634 0.526214042968871 0.5546044717439323 0.5575596180632981 0.7281482357615784 0.4489317044661845 0.5553787483300235 0.26282723125335256 0.3389247217643244 0.5974326912810696 0.4101092253872088 0.38425168608766025 0.5739755541273945 0.35105069134197725 0.43486014069278417
be 0.5659594602734276 0.5492582001239974 0.504243604391336 0.5331172741697132 0.5645767673929476 0.6361134246027437 0.5886385540418981 0.5872222964826054 0.5324029749195298 0.5354459863757821 0.5569510525022628 0.46168223749954823 0.4511906776249679 0.5081379849057912 0.552226327102882 0.39448622286264967 0.6135494869971876 0.5091485105513435 0.5341760811715743 0.5427230273887719 0.45375211600923865 0.5341588187176681 0.41617074317864244 0.455885941605885 0.36765755934191063 0.4944479962306612 0.3435694910838388 0.3479419695652436 0.448809366633636 0.3995772576491393 0.40336157909000286 0.6131024348966211 0.5806456300369687 0.506088898028525
found 0.3701212844870256 0.38740999087485345 0.40256162503542103 0.39544374784240316 0.4640766600679977 0.5177598464453772 0.524929023638285 0.40710362863183724 0.4520920898291935 0.397823383111436 0.6736444222585634 0.4708784326276937 0.6501978461983969 0.4334069914427073 0.5260955389408228 0.5285900053264222 0.4675942863333943 0.40760269885409217 0.39309416072788406 0.4266638596656372 0.4707030903926878 0.43007324400361324 0.5882887737927042 0.4996391898605503 0.5454206714009412 0.5055732774220898 0.2957656375780191 0.3099758131228052 0.5533057539595176 0.4259835450163256 0.5723232304518548 0.6493530809532513 0.43062435107904135 0.4125911443104612
if 0.48891041711469463 0.4929858746156632 0.5831759267799621 0.6596304734897367 0.5566729850814836 0.7081675272334177 0.4898841449819366 0.5220271956030409 0.41550033935899 0.5604402327036766 0.5893236865252064 0.6414998831361294 0.605687056406757 0.6176487951039014 0.5205049965388557 0.5908032376844037 0.5745555532008476 0.5629244712804194 0.5011082061162072 0.5387476810837653 0.44440909159008507 0.6348257095629541 0.49651804432504576 0.6152548975087775 0.41127614342072216 0.650673650328872 0.31803925429612634 0.36792037530443794 0.5229145079612989 0.5826077151089109 0.6753125584620993 0.6961678183384319 0.6410388359034808 0.5996892746944084
tried 0.618868697513582 0.5156408651964115 0.61520047332766 0.6621632967317784 0.6260286856063655 0.7945386169976774 0.5261273568021897 0.6805853922186413 0.5263312876884373 0.7225628978172985 0.522992437212312 0.6601469547027837 0.4960020206473334 0.624952478424176 0.5110967229327235 0.4937511683381071 0.6039197694304883 0.7840699729455947 0.5616998962918557 0.6420720374200375 0.44143103052368987 0.7010078090850219 0.41698114568100325 0.5085104792991789 0.5183206054764679 0.5677861447385064 0.3900758651413793 0.47344013685149455 0.4999537924441939 0.49403773580812904 0.5932591618752097 0.8516079760446048 0.7002835648081678 0.6340098395149246
hide 0.6514981988399429 0.5107168440424782 0.6086537258531073 0.5962148961032031 0.5401671695835006 0.7461477184170247 0.38216596432089156 0.5775538645609262 0.2361155910410327 0.5590167847680007 0.38459104097206526 0.4587624514978215 0.35130126350529967 0.5668913417814971 0.3918705441471064 0.4526189317556038 0.48551472383921984 0.7504627017496182 0.44165374522298556 0.5355259636729757 0.4302353860849821 0.5314894816342322 0.3375683291956612 0.419961703142592 0.49237518761757776 0.5847796025448072 0.35695545829916325 0.38779183248033827 0.2732551917012264 0.4608158668428025 0.6227880568346293 0.5881668155083957 0.6722720028240285 0.5984121956386809
underneath 0.4142613991109922 0.3180066028289532 0.31113974295570207 0.38353313796531946 0.41043820026858874 0.4617618580603531 0.33894590898179655 0.38786849284394487 0.4065176022617269 0.45737411169946185 0.6320001703252148 0.5226299306796797 0.5045189780761348 0.6283718058145024 0.614272264617587 0.5612309188485379 0.3539761311152101 0.26184639592085096 0.3470245586801189 0.31796960329538526 0.18445953547843957 0.3157889659762599 0.12386431910869125 0.521337895558002 0.2731129661141977 0.5359062019054689 0.13175553656029743 0.17002724631512162 0.2868062255543387 0.3007170161456071 0.26912844758324506 0.3975620299179097 0.4423087458774217 0.2696542191001476
table 0.56334603774193 0.45765624362631385 0.48930762331778194 0.5633769176067527 0.5771005044156517 0.6692983005898304 0.4787226817677415 0.4960101565290577 0.4033114816679892 0.527560349789729 0.6448950819007716 0.5693266642882777 0.5036499589117787 0.600978245476308 0.5769014058991834 0.5655457170873379 0.5243809223980253 0.5377825825645108 0.5298748707394171 0.49016008333231303 0.4560434959735501 0.4479519650867496 0.4407687378205729 0.5016050544144497 0.3874143505959512 0.5522446084874784 0.2568734752344502 0.2825514532706621 0.4588284427678688 0.35258341643931146 0.4303758033957885 0.5605543123060339 0.565164777452961 0.478053455374847
hand 0.6348936069385931 0.5901212484976411 0.6014217012215332 0.6476514390694645 0.623742136955183 0.7252501186850658 0.5538395149158424 0.5456073835526356 0.6045518441638209 0.6177685284310667 0.6938333055324004 0.5698636505446865 0.5897546620605828 0.5047429189417516 0.637823842962522 0.5004189351222267 0.61847599427989 0.6431523924104449 0.5920710599162582 0.550476312987187 0.5565224010757127 0.5214223491241305 0.6362003337374451 0.5154534902008163 0.5073247106224283 0.5419989529754298 0.3986604869416821 0.36178051757959556 0.5564386364130346 0.40825955474718156 0.558881279887326 0.6335397879016279 0.6395588315573147 0.631296358122224
was 0.5772972495093038 0.4875677653126788 0.5512439349845113 0.6007808709231629 0.5794212990392686 0.6919285928951824 0.4555933576000704 0.5228654742861204 0.41368881044254585 0.5644371643495439 0.6233122064274887 0.5773791155386705 0.4312417203525459 0.5184392000625233 0.5324851626424407 0.491724965746775 0.5508719382488876 0.5934536826572093 0.518882240669215 0.5522093923123683 0.4529907326322298 0.548061759238839 0.46210182481104706 0.5456160669741942 0.37994918584763837 0.548005675827338 0.3430773412137668 0.37628813881766654 0.38859566272260176 0.40161352357959273 0.4614040605854012 0.5856079828297319 0.5761019223130208 0.5166257240427655
gripping 0.4566356934383948 0.5665652018090732 0.31915245142288184 0.5022052366032973 0.5748893456773361 0.6241308683005056 0.5565986745270165 0.5756457622887146 0.5238519516660914 0.8115254023194406 0.807672785618245 0.8515023876875397 0.7203234642794395 0.6035485199396032 0.6948799866538944 0.7343524302789503 0.434162253296071 0.5219239873272705 0.5973727470970808 0.6119019493763512 0.8537278136854496 0.7298522240391734 1.0 0.8217346382941494 0.719327827600968 0.6180509267119936 0.3951819294739428 0.3880296604852133 0.6213627228905723 0.42101455317182845 0.9705507823550215 0.887518345455478 0.39510428238661005 0.5732275989728937
chair 0.46741496796077564 0.5067159861795384 0.4176076798372935 0.5008235731001985 0.5364619156219187 0.6129922858889686 0.5377890459686947 0.5659483329329725 0.5413671140987601 0.6032188959560024 0.6032588995141499 0.6141028619352834 0.5554941588743527 0.5168996761838283 0.4639001701902667 0.5321685748031165 0.47972422435740164 0.5482832156747114 0.44611538112498744 0.5289256526873669 0.6556753092856054 0.7139421334719178 0.6629870146848889 0.6552554107850908 0.6411538177024928 0.6066277435747747 0.3449394570156002 0.4302438113518951 0.5842094880750238 0.48517376131420786 0.6856780383573327 0.8285547171967401 0.4627967357739301 0.6070672612370112
built 0.43246605732242915 0.491756194067911 0.5658329553054784 0.5341571111670135 0.5614059085346166 0.584225205764915 0.2555540273756814 0.27664433080707346 0.6037242511394993 0.31457153949109923 0.6494696935062967 0.5328103958979199 0.3477741819789441 0.5224611997445571 0.6024221301306989 0.5513815877111656 0.3096592663265032 0.471996355795031 0.2626737586993765 0.4199316683937461 0.3605915454995827 0.26881411566032587 0.350377936575341 0.5318070268536272 0.32491347420055156 0.46738661966546113 0.20419227694382225 0.3091729930187592 0.35001197646397453 0.2937875366520411 0.2714841448391663 0.7197216010266636 0.4311963724917178 0.45296997864164024
with 0.6309776769698753 0.5977348525158608 0.5872388058392785 0.6352552362221445 0.6334055862578356 0.7332665639404117 0.5398718820503314 0.6122958720394592 0.49858819378601893 0.6035997345549503 0.5634134447752661 0.5666132926277144 0.41483423089231597 0.47120631903830446 0.535249848610134 0.43764065532258956 0.5950092271060914 0.6483499795460292 0.5689280572061916 0.5780395631318436 0.4478393638726293 0.5582145075382065 0.40602199003249045 0.5272887501809649 0.3720910626426973 0.5248756451146032 0.3292687399831658 0.37887323837614373 0.45344347369783594 0.3735345826615713 0.4617550726978699 0.6472430617624261 0.636962261785701 0.6391444108479399
muscle 0.6643984640909073 0.5779166156771776 0.796711420269767 0.7360079454015008 0.741109769434723 0.8168694953697209 0.42160356944851407 0.7040792841600193 0.5893663603930577 0.7510197679602917 0.7797895087018955 0.7412683890916283 0.4245278910832997 0.4596273875235117 0.6610136500849532 0.44318289930183086 0.6647045881512509 0.7912110444648375 0.5890568607800737 0.7170507821785752 0.5385973096349782 0.6065930579272498 0.4857135534589062 0.5742907152773944 0.3436734159724964 0.5258322566606202 0.3784645200683729 0.415924813622756 0.5439327368474525 0.4060405437869537 0.4635606473881697 0.8225084131377931 0.5354932101127765 0.656756369499976
liked 0.5639508158006967 0.5590458734121986 0.6553849656823807 0.6217255068514931 0.6271500931411483 0.737584456166106 0.610067869517453 0.6139415356815895 0.4618731389759772 0.5978662342815001 0.6264430804610781 0.4756505913863945 0.2561385169083671 0.3115116399021818 0.41587328681684754 0.34068664476814803 0.5673289256009638 0.5693969091230103 0.5290279382665853 0.4908674412314636 0.41589041546313504 0.43185568750794207 0.365317843162521 0.37041312591719255 0.06352477057749963 0.42561781656249537 0.2962408124270231 0.3156368775963811 0.3644019447001593 0.32399982700941576 0.39520463722728516 0.402504675943503 0.6412598126082284 0.4778777418957125
throw 0.6463646978785932 0.509217465719851 0.6118105957424353 0.5810532927786798 0.5796593834498657 0.7346628390334915 0.6228543543017646 0.5363969254107577 0.28283745839167174 0.557881687327509 0.6187367071154751 0.39613339504954564 0.42334956773924076 0.3239780914977524 0.43427716290665996 0.3734723997685368 0.6278693275782659 0.5563805126935253 0.6131403109824117 0.49117829963474535 0.39607994297669324 0.3403167509802322 0.4810685950196117 0.19653838903232995 0.2343677151428298 0.3910474594842339 0.3204525301708995 0.258797176583027 0.3732868343940597 0.2771393485250519 0.32768767894711665 0.19012420040887446 0.4956919025215465 0.46268945763702424
weight 0.6843232418872532 0.6538278851768541 0.6326331830557101 0.6033265880185175 0.5608725818035134 0.7273902660457027 0.7104030408311628 0.6679751725865843 0.5195332815503105 0.6468835827937728 0.6638241345534452 0.5999133923361867 0.6928056208810371 0.5848856315165489 0.5675700689669162 0.537292605114443 0.7319489040457514 0.683646166614207 0.6594887316824244 0.6527286053492768 0.5526285697549441 0.5940110305612016 0.7309666537918511 0.6086625874490044 0.8059832990874408 0.7747993883006616 0.454005944652378 0.4719232311667627 0.7416696117517884 0.5041215684551941 0.655781953910421 0.5297889754918185 0.621127141286128 0.6370476569326805
around 0.6876281623645117 0.5210803703651118 0.5850282440790511 0.5369757075011952 0.49384150810669175 0.6776622703291652 0.6030637329937784 0.6748521570367498 0.4766807984479949 0.7475340014774216 0.5276441371105948 0.7370979735331255 0.5960245716525887 0.7587366139293172 0.5017391227599332 0.5890429284931259 0.6080711065492721 0.5713659309024764 0.5340323660095531 0.6461718940435555 0.5121655742925784 0.7318369803368764 0.6026514892146931 0.824732757821589 0.8024190306048538 0.8481185184986264 0.37504568481132955 0.4772084525380535 0.6516544805014244 0.5552477866424155 0.7823855359600872 0.6509613555266557 0.6575916098160064 0.5748101053887892
ross 0.5109477355196526 0.16660980634361078 0.5195690771189401 0.5185653061691208 0.3621604370738327 0.603953026165022 0.24262306285403823 0.2602253436428034 0.450062509637103 0.4374459422213186 0.7590322540107758 0.7784215174585556 0.6256477344072209 0.6327676487983749 0.6747756707487945 0.7711013218596517 0.28254255988068594 0.3510998530325969 0.25172339300422475 0.34026045641009905 0.26456129839810666 0.4360225583248194 0.46519436974536543 0.769876499925531 0.31726354806143175 0.6977921195089193 0.17717065881439914 0.19130497200074692 0.28615492315860197 0.44167778361643595 0.5538351664045712 0.16585998110845934 0.5243177971965056 0.0948814075519228
sat 0.5345379227053089 0.4589416520233869 0.508116697495518 0.579920585189275 0.5155973507901007 0.6467933135006333 0.4736225921556534 0.4764077528314029 0.4556887437766036 0.5223165626568224 0.6372212769371413 0.5967491976229718 0.454259750649044 0.5671216063587201 0.5055430150182371 0.513150772437411 0.5059274655293883 0.5276654440934544 0.4961832581999239 0.4819666985581417 0.45959329009526884 0.5263217844474768 0.487786898051643 0.6273310686250105 0.3724246216052235 0.5726706037330477 0.35124821730843564 0.3360172518165883 0.47460780043887696 0.44569675753824095 0.4924273677577335 0.5340104330399147 0.5704757866721273 0.48709732535432154
down 0.571691359240651 0.527848684155667 0.5045882092047747 0.5555667621726579 0.5257066132096598 0.6518073436162343 0.5563314442752056 0.5626697463469208 0.48654057209465446 0.538476359540193 0.5914070538988471 0.5587368146365786 0.46988211744494 0.5449964794309916 0.5139907396947778 0.4960955531748847 0.5220724791002768 0.5739566262694002 0.5434481277191303 0.5440695292458925 0.49135584295858536 0.5349994602513599 0.47637090791881237 0.5601819699603492 0.4523467386160663 0.6058910699185033 0.35964997255076225 0.3756904315639626 0.4923005474776386 0.45282699965456114 0.5606716372664382 0.6632448173888835 0.5733623382843495 0.5514820844689285
shivered 0.7664669165170397 0.7195941394427868 0.763115331670796 0.7391068523642905 0.7362196599148488 0.8424289332179327 0.6813723036286489 1.0 0.5747937711543437 0.8314752615980476 0.5493874811358903 0.5869621365364578 0.41993273986427443 0.6336218014677619 0.2896130368770387 0.42197743237817337 0.8585016864348591 0.9016385014739235 0.7651974712125045 0.8398009901992944 0.5039823731442468 0.8109664688795305 0.5683419271433606 0.652029729536907 0.5764508958588485 0.6576452777012068 0.5496923497478015 0.5376929027063602 0.6575838969943925 0.4768959856152093 0.6187883550492188 0.7735817765861184 0.6614430936325524 0.825460720361038
lewis 0.5206522099834431 0.3628121317347537 0.5260930800381081 0.6104108195111008 0.44686711248133193 0.7593779911633589 0.3092549211900554 0.5634072451195176 0.3795604674080341 0.7613661636165747 0.6530790005928492 0.8102682327835105 0.7240475498424539 1.0 0.8555021127008495 0.7509438441398324 0.5476878534842836 0.5027210319373362 0.32908879570928806 0.4916017348920033 0.2541181598574302 0.5592056167352404 0.33886445842470925 0.8680832615549336 0.6128067539063787 0.7995432479618572 0.23452821135334675 0.27603732263291364 0.5382865982376731 0.5106829622043026 0.5045173937539469 0.2742567203913258 0.5919355291515491 0.4082936058300451
lucy 0.5853232711229698 0.5157105010627223 0.7023160352073672 0.7463877761043357 0.6768428862138605 0.7463354089604198 0.6606013577640887 0.698619613496994 0.5279085444486459 0.6719710984393277 0.7342374328016591 0.7511428068394577 0.3225531377014795 0.4828932067221367 0.4851930012074465 0.5863604851602526 0.750754101257614 0.7172674912136707 0.6061274622215119 0.7282319355888668 0.5754276059236302 0.4209430619499048 0.48558104748159536 0.5555483574637211 0.2894465396967233 0.5274629849456598 0.45289401475846053 0.32502502263833477 0.5503415984889698 0.47251410768040236 0.5707955243827951 0.46202423116699787 0.6700388541653561 0.5874007540708105
laid 0.6141394116504182 0.5757538993155351 0.628700766340949 0.7036634704285355 0.630177058529003 0.7300693307682821 0.5899215242853885 0.5928139420137046 0.4004097021045668 0.5759784754866131 0.669610264394778 0.5896017290939729 0.36255629928481153 0.3731243887668829 0.3977221964254315 0.5764411004404809 0.6201228405115458 0.6306652728139548 0.5603071670542829 0.5752275268852767 0.5557857548929135 0.42361739199114856 0.438142477674506 0.4304224892228248 0.3342088054049126 0.47749491955171003 0.4022183759129732 0.3274997791381972 0.4041976310093045 0.3886622160907273 0.5591188787208082 0.585272102240983 0.6967818435396069 0.5630637626867684
on 0.5941533917157359 0.4849137201503024 0.5634448124177337 0.6021715775477067 0.6363137184697251 0.7238445382591383 0.566362500971723 0.593134336005871 0.5266775342124893 0.5450750510285106 0.6268006970077162 0.5409465981115943 0.4616102928234994 0.43831800857764536 0.4959877033774177 0.4499129889228274 0.5812751035728115 0.60667501969481 0.5450144584879797 0.5249092190107961 0.49992993454218787 0.4872265712031993 0.4844519723552897 0.43841574743446465 0.3477833828260155 0.5055964707387725 0.33968126820256656 0.347820558318559 0.42400002560381356 0.39134583420777636 0.4624333607915582 0.5788364091400768 0.6150962348741076 0.5637263651220226
cheek 0.6832453632673667 0.5787950547069327 0.6610503793496018 0.6460961267256691 0.6700885503996896 0.7469236841836159 0.6137001388602948 0.5589426871839184 0.5012068193309867 0.49602202073029195 0.6897152767434688 0.5468163706060407 0.6122556243655779 0.5883579502522389 0.4716970849267401 0.4646306765500123 0.5501773107154133 0.6434475284618959 0.6072086932428532 0.51040164018752 0.5315280987335564 0.6305987605922841 0.5620097536737553 0.4432051720025705 0.5900260192311839 0.6772468192479898 0.4167499024250641 0.43007450697622124 0.4520394558215464 0.37754720500902644 0.4656921727324817 0.7783082138633113 0.6591343509605305 0.6433682429273822
you'll 0.6208881063351208 0.5434850046673694 0.5706946394466299 0.5610093273525021 0.4827278365152785 0.7497648299856788 0.4586012484185474 0.6763439248963298 0.42710948074521154 0.7097572142181742 0.6202795089171642 0.5796366560567762 0.6748213728596151 0.6536945854558704 0.5543545057208402 0.4733844270800292 0.6220629519747026 0.585354782034263 0.4694243224035325 0.5697078423930405 0.5001844192716995 0.5892696301318695 0.45730595770855953 0.6627055953172015 0.7442073194980633 0.7097965884236125 0.3878506001990227 0.47740917717182446 0.5025171479817233 0.5777306753519871 0.7020359932043608 0.6153294933320507 0.5872328514023548 0.6613632908367627
demand 0.5814981693282174 0.5831892359103928 0.5892148365143856 0.5051075384392557 0.5597626824948013 0.6953473523848276 0.5816058289716137 0.5280889235154949 0.37925448723918037 0.6093600374515212 0.600766178083187 0.365447239640934 0.4031616528683488 0.40544744851860176 0.39395047466666194 0.23982624056809718 0.6648447424959143 0.4844590714522704 0.5882992046740392 0.4738490805508061 0.3416367773534035 0.2390921835231374 0.11665951565581116 0.27798152023005196 0.30592580754922516 0.34911167708911306 0.3876452558839824 0.3759648523538849 0.22855125648559899 0.2220358280310906 0.41052487683877975 0.3578047789262818 0.571981594487161 0.6090602154534953
nothing 0.653790601738351 0.5721433251434636 0.5980492186155825 0.5755818558218906 0.6051320579973717 0.773482925600211 0.6630743353200621 0.6204254350242268 0.4710138036326703 0.6359972591713813 0.5726049103317966 0.434662991518056 0.38363675107290635 0.515938515923375 0.5435663634315533 0.3064397911545365 0.7039747199850843 0.6217050764115183 0.5799309724219985 0.5559718443380123 0.5291926206127067 0.5049713452312642 0.4137458273626955 0.48107741287386824 0.4687759571076805 0.5813369317975714 0.44434845122422595 0.44301235922569865 0.4126884202528924 0.39520562561041545 0.4977586641110526 0.47669030029461223 0.6656039519588559 0.6850377237762406
helen 0.563871601233828 0.5866068388116891 0.41608875449840454 0.4329522459154037 0.46955441309928303 0.5415316061124277 0.38483394427307 0.3866415537299243 0.29379907701140523 0.36655539216823285 0.7229445995418713 0.552715102648873 0.6327583222963789 0.7812433381477967 0.6572434891095514 0.9374104290505262 0.41552920597065934 0.4594008034027547 0.44360207590883716 0.3807528243195262 0.6223563389809705 0.648947809814305 0.7289961288123257 0.5081371318080553 0.5644001947586199 0.8110637701238738 0.3743499164200259 0.3324370317980761 0.4616738389672715 0.4885927182080995 0.39696778547915307 0.4409289517579811 0.39422009064318764 0.5393301842646827
ran 0.45909557007131413 0.580406511307046 0.3577551343486699 0.32959814955780836 0.4618678238778295 0.4583921000575119 0.2904406881593301 0.2900056689193472 0.2255337711369207 0.3282599312801067 0.6693286568493172 0.394321340264614 0.41827460839092867 0.39767661053566145 0.46702072088654256 0.6591945303547269 0.41255628960306195 0.37739977718357925 0.41707469025506316 0.2742169906139843 0.6782664494823547 0.46501540546721243 0.639015487610557 0.2185535098856302 0.39973195288663843 0.5515513790288737 0.4035334323668637 0.3131202200988256 0.3565657984172102 0.3422459410931812 0.2673015079796514 0.41933743434927623 0.308007477948563 0.505855263474319
toilet 0.5532812654492025 0.6873057131440649 0.48710164943905354 0.43805754971048727 0.5924233764656847 0.618044547063567 0.5976388370695908 0.520661254483911 0.5407512737023444 0.505562077809463 0.60468265935559 0.5820212285772469 0.42369265206929957 0.45016152429342354 0.5954229761487329 0.5657091590588921 0.6337279070075851 0.5469597757624944 0.6368549861897287 0.4750445576961942 0.609697225026121 0.5349153154751592 0.47941638518158025 0.5719080065636877 0.574775135905077 0.6254336578516468 0.5092815705842751 0.45602702997094663 0.46038403608258377 0.47114484517885 0.6257396722999141 0.6635144401193551 0.5894390747022088 0.6461739581332979
things 0.4965025951316311 0.3507237577664598 0.47109780794741885 0.49669461278691274 0.4586082436802652 0.6432289354512126 0.4128912071662334 0.6118484068665528 0.467111564972907 0.5835997696143057 0.606274336161298 0.6190525704568591 0.5760295581772282 0.6683339420708302 0.5492145890203994 0.584833698562102 0.3938617422781369 0.48904103496144197 0.42513330949372846 0.5650206859969181 0.45538987582765833 0.5867433632133805 0.5086500532945052 0.6807332317315293 0.5273337754350633 0.6662750652774901 0.2804862702257376 0.3066451167455411 0.3762053997408325 0.3918640331968389 0.5790250815519339 0.5951455791017009 0.5078033990434072 0.4061433115792529
were 0.6072870862230496 0.5044180448477629 0.6683473605891166 0.662515420896101 0.6078115005059207 0.7336689502910406 0.5461964580587236 0.6068380334690834 0.5315332270919385 0.6148011350796567 0.6135223053315846 0.609030641987982 0.36846615769192675 0.45390430041785695 0.5559248588329591 0.4603280066095932 0.6312417760636279 0.6352654153626996 0.5578701005817207 0.654478825613524 0.3379694061546391 0.5934233042642293 0.4308201084573157 0.6085151271024475 0.47871023515349415 0.465195076773235 0.2905306416734001 0.3591515091888549 0.36956813909715697 0.4105246129267892 0.4404992274460127 0.6271745156871972 0.6063303922632118 0.5652488975639833
again 0.6254127209507327 0.5774693561622009 0.5966909222706414 0.5750010225784004 0.6418247536159636 0.7260439823684534 0.601066165544985 0.647377019126593 0.5747272255684338 0.7146217759905862 0.672608562411772 0.5805759989594317 0.4888995723672672 0.5068213659476295 0.5786203348766604 0.5500285662108537 0.655837084206296 0.7335182551305893 0.6064780285185345 0.6577813503084813 0.5460043593688844 0.6672508262284346 0.533006742813561 0.6370513340106715 0.4322755599080448 0.616808395384809 0.4173974381801168 0.4222193185309076 0.5775723324975024 0.43896162808542805 0.5975122536480191 0.7237832092086134 0.6474192021312775 0.704909881919017
all 0.4969652498158012 0.34421154924886005 0.46684978395595167 0.5055221629438932 0.42810761238845324 0.6153136892543293 0.3052878649514224 0.41158432478516765 0.26282071121006156 0.4539823731215267 0.41163926349100954 0.46342254554151735 0.4391436698565281 0.47929701315256784 0.6950795955448412 0.596918923539628 0.4179093460085113 0.39545627224463165 0.3218925488769989 0.4784829537495168 0.4044601480785102 0.4797227355366318 0.35091711203532694 0.5804755353696527 0.44953954932794665 0.6109194984629366 0.25970254481971394 0.37178449058225194 0.3360374667414436 0.440669476272362 0.5758459806075249 0.42696232175227455 0.47800906488861 0.3613945740827267
bowls 0.5702830766835861 0.3796943515365246 0.5625045978455273 0.6757710513390985 0.4854553209322578 0.6863369589912892 0.4283826342195163 0.2194217267699393 0.5226519804667872 0.49858750176154204 0.6180394102011513 0.5939521573065447 0.5568530216067797 0.3915092981866271 0.7335024830778031 0.7488194106891772 0.4211107739472813 0.45647276803925996 0.34260629465894915 0.3643136779128506 0.30208238646226593 0.35049627454625754 0.45881222533601923 0.5056991181411703 0.4584082742391888 0.46955829456049275 0.3078884306052337 0.32117713317364355 0.27233616996863186 0.379408060385102 0.4467561610629597 0.4401067421423609 0.6356989602778035 0.37729952533459027
empty 0.6597483609474266 0.49896955595085085 0.6785547503695591 0.7521406301217402 0.6748295330948944 0.8225061314471516 0.6637434574205899 0.7729426141520633 0.5677708018486916 0.6728254796862919 0.6501326507434501 0.6354843030510499 0.5497007621640991 0.43313166396015446 0.5649947546049475 0.4305707373686845 0.6842880820917217 0.7225287997461873 0.6334847687335743 0.7052519924751596 0.6671864643691487 0.7085649053255991 0.5618594118755915 0.6629699667935938 0.345411552291301 0.5833524373112763 0.4521290857303949 0.5234986260137054 0.5100895755236853 0.5330759200224942 0.5528203449989593 0.7398639227634869 0.783535821558809 0.6756571362254417
tables 0.6537013659236768 0.7293678835857567 0.7372744876890754 0.8151805302814976 0.7183606088355584 0.7991412722070902 0.688486239119905 0.7560882932558705 0.39770339267748445 0.6337973481357658 0.6454215377942009 0.6582970290086543 0.4924642730266721 0.32360895292459746 0.48756571020392914 0.27400098316401433 0.7166017200623152 0.7651354973329658 0.7014494302762243 0.6860492393350525 0.6306335887358225 0.6763857996828723 0.5427882312569091 0.5180569760793059 0.2884574829501154 0.48245113516441857 0.47576053124020007 0.50612826718606 0.37569338812549435 0.48713422693273595 0.40280232294410934 0.8490503861862604 0.7613206019480943 0.8379189277392504
are 0.5830129913375867 0.6312041024170933 0.5918775968804248 0.6362822664867626 0.6079468237737329 0.6938767930176108 0.6108405981201109 0.5772654902149561 0.5122981603991167 0.44230961480718156 0.634844277723736 0.5172006801479802 0.3953278721076187 0.39467298381314564 0.4990541713998187 0.42464851925816466 0.5816365504287141 0.6051640018337651 0.5836594150662611 0.5458512487682932 0.4750622206835392 0.5349139434725888 0.4196336654665334 0.44858620854862513 0.32570145998163674 0.536571905691086 0.3959767282520431 0.36529690100773216 0.44507886082340226 0.44189507253403004 0.5050746379573329 0.7181727529984971 0.6618887154441089 0.7006823193374216
cleared 0.7137083323894181 0.794757874861765 0.7279718316829921 0.7216045703482756 0.8036706793485847 0.7718360895712729 0.7799163506608998 0.7867677176914708 0.5124794686077345 0.801529627606895 0.7796149634135932 0.6478124347159722 0.5323769717594582 0.4087043201192036 0.493051814776072 0.18802691237455346 0.776304099210277 0.7714419475696381 0.8044385427777692 0.7256800305833787 0.7732505856254996 0.830887691603695 0.6191507087181513 0.5931469507806747 0.4365926491654854 0.6268104502644133 0.5031683185248279 0.47523381939452747 0.5965274332146722 0.4673515216121638 0.4652432860041423 0.8902264341365524 0.7199970944831052 0.8967235998085994
another 0.6517314688603632 0.5646707112881602 0.6253341115844698 0.6858249811873889 0.6575194714307765 0.8029743070949709 0.7168244602558856 0.7962531283105445 0.44293785642952893 0.7576992810477394 0.59949881062588 0.7399306054764114 0.6095619893621838 0.5461613004726346 0.556554032031045 0.46363881575420635 0.6866529560692315 0.7328379260774357 0.653250856020535 0.7557565055029304 0.6082400084604356 0.7546755160172389 0.4195811257600383 0.7537702146894538 0.45043945511170574 0.7731651773466313 0.3869561580472539 0.4969207237264807 0.489285913949893 0.44070116635783235 0.6651548196146638 0.5464383927081784 0.717417637985185 0.7137506798761128
shock 0.5120994571477325 0.4077078078035441 0.3746127469309863 0.5115805664365592 0.483696106837958 0.6404545207648156 0.6433190813949415 0.6690937565067684 0.4217135856891422 0.5424587466346512 0.6470686034970475 0.6946122793379282 0.5583026948712041 0.5154476686177668 0.34886823252288646 0.406368759737298 0.5082538330121626 0.6098384349884962 0.4902295677072682 0.6969740876067353 0.7271577964145213 0.7414703864348493 0.5764772165607442 0.7954100534197938 0.19897207612311824 0.6963308461482091 0.40452181082734745 0.44403833759328903 0.4348670771983859 0.4161255288007631 0.5640679040017281 0.40005704209368603 0.45292787945588087 0.4052277186862245
