word RTfirstfix RTfirstpass RTrightbound RTgopast
band 0.6151849448410123 0.3941311852704258 0.3142519917379758 0.16138917262512767
together 0.7076573653471772 0.48101265822784806 0.41487164355267037 0.23471472347876843
narrow 0.5626216742375081 0.37897967011891065 0.34715255237533194 0.2758645848533489
ship 0.6610966904607397 0.4512850019179133 0.40978164650339327 0.40920035021158613
much 0.4531148604802077 0.27921621276051667 0.21936166027343373 0.11806264896152541
own 0.40103828682673587 0.2828922132719601 0.24431985836529949 0.25733255508536407
arthur 0.7777417261518494 0.5983889528193326 0.4603127766302744 0.22763753100831752
placed 0.5814406229720961 0.40218642117376296 0.35917674830333435 0.22679848241645995
bars 0.5843608046722907 0.39298043728423476 0.3172027146650929 0.18911425652998687
chocolate 0.6427644386761843 0.45262754123513615 0.36190616701091766 0.2053845031373121
john 0.54574951330305 0.39489835059455314 0.3037769253467099 0.15022617831606594
bernard 0.6862426995457495 0.5101649405446874 0.4144290351136028 0.22457317962935938
hard 0.6726151849448408 0.46234496867408265 0.37484016917478125 0.20786516853932585
let's 0.5590525632706035 0.4371883390870733 0.340882266155208 0.17127535385962353
get 0.5293640493186242 0.34292289988492525 0.33114488049572144 0.22920618707135562
buy 0.47858533419857235 0.2874952052167242 0.22838595455886693 0.1357069896395739
drink 0.621836469824789 0.4793824319140775 0.41125700796695186 0.33054866481832773
gates 0.5392602206359507 0.33084004602991945 0.2807612865151962 0.17481395009484896
go 0.3406229720960415 0.21016494054468737 0.1665388020064916 0.09430906172479206
office 0.5074626865671642 0.33784042961258154 0.2689583948067277 0.14486356340288925
charles 0.6317326411421155 0.6020329881089375 0.4631159634110357 0.22902378520356048
sick 0.5332576249188838 0.3350594553126199 0.2958837415166716 0.28381730628921636
pit 0.44224529526281636 0.2769466820099732 0.2185010327530245 0.12987012987012989
stomach 0.6037205277958037 0.4557601329753227 0.38733156289957704 0.4092611508341847
christopher 0.7735236859182348 0.7383966244725739 0.5739156093242844 0.3011090033561944
groaned 0.6791044776119403 0.578922132719601 0.517483033343169 0.4360863855245878
across 0.6058403634003894 0.39969313387034905 0.3182944821481262 0.18955202101269514
dave 0.5317975340687865 0.38128116609129264 0.2933018589554441 0.14504596527068436
kicked 0.5846852693056457 0.4098580744150364 0.4182649749188551 0.2577703195680724
paul 0.6382219338092148 0.4321058688147296 0.33239893773974627 0.17692981176127245
dexter 0.5045425048669695 0.4716148830072881 0.3627913838890528 0.17941047716328615
letter 0.5600259571706683 0.40515918680475643 0.33608734139864266 0.19002626586896249
found 0.4985399091499026 0.3248945147679325 0.2846709943936264 0.17459506785349482
photograph 0.6388708630759247 0.5216724204065977 0.40129831808793154 0.21151320589522837
inside 0.7751460090850097 0.5836210203298811 0.5244910002950723 0.5930979133226324
duncan 0.6025308241401687 0.48465669351745305 0.3728238418412511 0.1843718079673136
wanted 0.5772225827384815 0.40276179516685845 0.3408084980820301 0.1839340434846053
edward 0.6855937702790396 0.5916762562332183 0.45514901150781945 0.22508390485918575
flicked 0.6048020765736535 0.4449558879938627 0.359545588669224 0.21049175543557563
water 0.7399415963659961 0.5488108937476026 0.46193567424018883 0.33561943674303224
bob 0.5846852693056457 0.4692174913693901 0.4113307760401298 0.38348168685247336
turned 0.5469392169586849 0.4159314665643779 0.3405134257893184 0.18763072133858655
standing 0.5376378974691758 0.3881856540084388 0.33151372086161107 0.18181818181818182
path 0.517845554834523 0.35116992711929423 0.30776040129831805 0.2891434408288341
round 0.5577547047371836 0.3548139624088991 0.31454706403068755 0.17189552021012694
as 0.2419965390439109 0.1468162639048715 0.1174879512147143 0.07392747701736464
frankie 0.6005840363400389 0.4062140391254315 0.3390380643257598 0.23982197577703196
toward 0.799480856586632 0.5312619869581895 0.4086751254057244 0.28586020720852184
gripping 0.6476314081765087 0.508247027234369 0.404986721746828 0.3003793958850139
whether 0.6067488643737833 0.5084388185654009 0.3911183239893774 0.2174959871589085
peter 0.508436080467229 0.339662447257384 0.29521982885807024 0.18094265285276523
or 0.26963011031797535 0.1621595703874185 0.13551195042785483 0.09433824602363927
gabriel 0.6336794289422453 0.45090141925584964 0.3536441428149897 0.226907923537137
didn't 0.6979234263465283 0.5264672036823935 0.43847742696960756 0.26181964103312416
care 0.46268656716417905 0.28308400460299193 0.27589259368545294 0.6685393258426966
all 0.4390006489292667 0.2742616033755274 0.2208616110947182 0.16675178753830439
bowls 0.5953926022063595 0.4079401611047181 0.3188256122750074 0.17824310520939735
from 0.5019467878001297 0.31655159186804754 0.27980230156388314 0.18783744345542097
empty 0.514114211550941 0.33285385500575376 0.26689288875774564 0.1648912884867941
tables 0.6800778715120052 0.45723053317990026 0.36515196223074653 0.2219465927331096
cleared 0.8027255029201816 0.7159570387418489 0.6102095013278254 0.4201809426528527
visible 0.6213497728747566 0.40103567318757194 0.32826792564178225 0.1713847949803006
under 0.5668397144711226 0.34675872650556194 0.2944821481262909 0.1937837443455421
white 0.6161042613021848 0.43424753867791854 0.3556850595062458 0.2175567877815068
hat 0.5496430889033096 0.4142692750287687 0.3534966066686338 0.4266014883992412
few 0.6813757300454251 0.48484848484848486 0.46001770433756267 0.6183423318254779
break 0.599935107073329 0.4219409282700422 0.34375922100914724 0.18386108273748722
neck 0.5047047371836471 0.3128116609129267 0.24063145470640307 0.12505472056033856
fix 0.4224529526281635 0.2577675489067894 0.19828858070227204 0.09805924412665985
ian 0.40298507462686567 0.2627541235136172 0.20212452050752433 0.09995622355172917
geoffrey 0.6301103179753407 0.49443805140007674 0.46355857185010324 0.32606157887056764
right 0.7303698896820247 0.6148830072880705 0.4839185600472115 0.3440828834087261
ear 0.5212524334847501 0.35864978902953587 0.32708763647093536 0.49686268787392385
jake 0.4607397793640493 0.3377445339470656 0.2598111537326645 0.12848387567488692
baby 0.3614536015574302 0.22631377061756808 0.17409265269991148 0.09419232452940318
daughter 0.5525632706035042 0.397391637897967 0.3349070522277958 0.2697358820954327
perfect 0.6164828033744322 0.46682009973149213 0.39642962525818826 0.4841675178753831
jimmy 0.5512654120700843 0.4271192942079018 0.32856299793449395 0.18225594630089012
liked 0.6398442569759897 0.4485999232834676 0.3776925346709944 0.2215088282504013
fact 0.4123945489941596 0.2437667817414653 0.18751844201829448 0.10572012257405515
jim 0.6375730045425048 0.4942462600690449 0.4375922100914724 0.4223697650663943
brian 0.5903634003893575 0.470464135021097 0.36581587488934786 0.18305851451918867
sniffed 0.6531473069435432 0.5418105101649405 0.4839185600472115 0.2768860353130016
grubby 0.6865671641791045 0.49923283467587265 0.4259368545293597 0.23427695899606013
nose 0.6398442569759897 0.5 0.4182649749188551 0.5089012111484021
phil 0.46950032446463336 0.3507863444572305 0.26984361168486276 0.13344520647891434
charlie 0.6106424399740429 0.4399693133870349 0.3655945706698141 0.24843134393696192
fell 0.5419640925805754 0.33934279503899756 0.2668928887577456 0.1548956661316212
ground 0.6148604802076573 0.4240506329113924 0.404986721746828 0.5140084634466657
through 0.5642439974042829 0.4591484464902187 0.37238123340218354 0.19524295928790308
paid 0.45100584036340036 0.2727272727272727 0.23900855709648866 0.17590836130161971
sorts 0.4675535366645035 0.3036056770233985 0.23354971968132193 0.12578432803151904
gilbert 0.5282284231018819 0.46471039509014195 0.35748008262024195 0.17678389026703634
nursing 0.7216093445814405 0.5972382048331416 0.5187370905871939 0.30526776594192323
jacques 0.5963659961064244 0.5458381281166091 0.4198878725287696 0.22442725813512332
tried 0.6114536015574302 0.45157268891446106 0.37267630569489524 0.21388443017656503
jamie 0.5895522388059701 0.42117376294591485 0.32398937739746236 0.16321319130307896
cigarette 0.6135626216742375 0.5278097429996165 0.5205812924166421 0.5761345396176857
andy 0.5060025957170668 0.34982738780207134 0.2691059309530835 0.13308040274332408
light 0.7154445165476963 0.4827387802071346 0.4253467099439363 0.5990077338391945
joseph 0.6132381570408826 0.44457230533179903 0.34198878725287696 0.16912301181964104
removed 0.6031797534068786 0.44610663598005373 0.3548244319858365 0.20523858164307604
flat 0.6237832576249189 0.5168776371308017 0.412142224845087 0.33160659565153944
cap 0.5674886437378326 0.4188722669735328 0.4064620832103865 0.39500948489712534
would 0.6139682024659312 0.43200997314921363 0.337820891118324 0.18252954910258282
soon 0.4123945489941596 0.2602608362102033 0.20655060489820007 0.11498613745804757
hide 0.6868916288124594 0.5080552359033371 0.4985246385364414 0.692251568656063
brothers 0.6168072680077872 0.5847717683160721 0.46488639716730595 0.2422296804319276
came 0.5416125892277741 0.3731300345224396 0.30274417232221895 0.17793302203414563
platform 0.726476314081765 0.6436517069428462 0.596046031277663 0.700715015321757
anthony 0.698572355613238 0.5512082853855005 0.42401888462673354 0.21873631985991537
approached 0.6323815704088254 0.49405446873801306 0.42195337857775156 0.25295491025828104
predicted 0.691434133679429 0.6754890678941312 0.5358512835644733 0.3044651977236247
park 0.708630759247242 0.4574223245109321 0.40793744467394516 0.45111629943090614
despite 0.6203763789746918 0.530686612965094 0.40823251696665686 0.20188238727564572
frank 0.4480856586632057 0.2790563866513234 0.23458247270581292 0.15263388297096162
ellen 0.6174561972744971 0.39950134253931724 0.3549719681321924 0.22771049175543556
thanked 0.6966255678131084 0.5138089758342923 0.4254942460902921 0.2339851160075879
young 0.6103179753406879 0.48350594553126197 0.3856594865742107 0.24616956077630234
earlier 0.6177806619078521 0.4367088607594937 0.35880790793744466 0.203779366700715
already 0.6057754704737183 0.422132719601074 0.34789023310711126 0.20016780971837153
arranged 0.743997404282933 0.47084771768316075 0.3688403658896429 0.19473223405807674
swimming 0.6810512654120701 0.5780590717299577 0.45573915609324284 0.2532467532467533
tomorrow 0.8215444516547695 0.5182201764480245 0.4592800236057834 0.5952137749890559
drove 0.6385463984425698 0.49462984273110855 0.412215992918265 0.3971253465635488
village 0.6103179753406879 0.49309551208285385 0.43995278843316615 0.4656354881073982
held 0.6119402985074627 0.4934790947449175 0.3924461493065801 0.20815701152779806
mother 0.499675535366645 0.31194859992328344 0.2552375331956329 0.18218298555377208
tight 0.6103179753406879 0.3872266973532797 0.3312186485688994 0.1945133518167226
cried 0.599935107073329 0.37648638281549673 0.29817055178518737 0.1567926455566905
chest 0.6208630759247242 0.4415036440352896 0.3740778990852759 0.34864293010360425
helmet 0.6518494484101233 0.5021097046413502 0.4139864266745353 0.24682620750036482
some 0.6398442569759897 0.42491369390103567 0.3390380643257598 0.18674303224865024
damage 0.8027255029201816 0.6346375143843498 0.5926526999114783 0.7453669925580039
ken 0.5301752109020117 0.33678557729190645 0.25907347300088523 0.12811907193929667
hoped 0.6787800129785854 0.4345991561181434 0.39023310711124226 0.24755581497154533
wasn't 0.5989617131732641 0.4131185270425777 0.35408675125405725 0.21457755727418648
taking 0.6080467229072031 0.3772535481396241 0.34198878725287696 0.213847949803006
temper 0.7430240103828682 0.5193709244342156 0.4426084390675715 0.4041295782868817
chris 0.8367942894224529 0.6223628691983122 0.6316022425494247 0.9303224865022618
lawrence 0.6920830629461389 0.6471039509014193 0.4977869578046621 0.24616956077630234
rubbed 0.6424399740428293 0.4311469121595704 0.36780761286515196 0.2067707573325551
hung 0.536988968202466 0.38895281933256615 0.3132192387134848 0.15934627170582227
lewis 0.5376378974691758 0.4271192942079018 0.34538211861906165 0.17306289216401574
lucy 0.4584685269305646 0.27867280398925964 0.22204190026556506 0.1301619728586021
laid 0.5778715120051914 0.3805140007671653 0.3073915609324285 0.20286735736173941
cheek 0.6041531473069436 0.45070962792481783 0.45234582472705814 0.7315044506055741
matthew 0.6937053861129137 0.5838128116609129 0.4491000295072293 0.22209251422734572
behind 0.6202141466580143 0.4791906405830456 0.3758483328415462 0.2010433386837881
run 0.29299156391953274 0.18162639048714996 0.13971673059899675 0.06909382752079381
bring 0.5869565217391304 0.3803222094361335 0.33195632930067864 0.19516999854078507
kept 0.554185593770279 0.3436900652090526 0.2779580997344349 0.15234203998248944
telling 0.572680077871512 0.3816647487533564 0.3201534375922101 0.17722165474974463
herself 0.5859831278390655 0.3534714230916763 0.2729418707583358 0.1417627316503721
learn 0.6255678131083712 0.41369390103567316 0.33889052817940396 0.2251568656063038
lesson 0.599610642439974 0.4361334867663981 0.4284449690174093 0.6528527652123158
wound 0.6531473069435432 0.4570387418488684 0.412215992918265 0.23478768422588644
talking 0.7031148604802077 0.48465669351745305 0.49321333726763056 0.36064497300452353
barry 0.5921479558728098 0.3866513233601841 0.3023015638831514 0.1656208959579746
about 0.5295262816353018 0.3292098197161488 0.26390528179403955 0.1417809718371516
time 0.5050832792558945 0.33742488172867924 0.2798760696370611 0.18687679361836668
india 0.6807268007787151 0.5122746451860376 0.46149306580112126 0.6553334306143295
gate 0.5600259571706683 0.45838128116609134 0.3663322514015934 0.19079235371370204
double 0.5493186242699546 0.3757192174913694 0.35880790793744466 0.23376623376623376
one 0.45903634003893573 0.35241657077100114 0.2856299793449395 0.16724427258135124
huge 0.645684620376379 0.4767932489451477 0.414281498967247 0.24974463738508684
mass 0.6398442569759897 0.3885692366705025 0.30997344349365596 0.17408434262366848
following 0.6401687216093446 0.5443037974683544 0.43582177633520214 0.2444914635925872
another 0.676670992861778 0.45617568085922516 0.4284449690174093 0.47493798336494963
gathered 0.6314081765087605 0.5214806290755658 0.406019474771319 0.20341456296512475
villagers 0.6109669046073978 0.48791714614499426 0.4423133667748599 0.27280023347439075
man 0.4423588578844907 0.2924721902570004 0.2540203599881971 0.20509630818619584
shall 0.5801427644386762 0.46269658611430764 0.3559309530835054 0.1760178024222968
arrive 0.4935107073329007 0.317222861526659 0.2962525818825612 0.20020429009193053
properly 0.5152498377676833 0.35097813578826237 0.27559752139274124 0.14154384940901796
never 0.5308241401687216 0.3674721902570004 0.29580997344349363 0.16463592587188092
while 0.5201168072680078 0.36152665899501346 0.2781056358807908 0.13753100831752518
drinking 0.508760545100584 0.3350594553126199 0.27781056358807904 0.18488253319713993
tea 0.36642872593553966 0.22704897071985677 0.17886298809875084 0.13060581740357022
mick 0.39844256975989617 0.24338319907940162 0.18722336972558276 0.09258718809280607
dug 0.3608046722907203 0.23417721518987342 0.18014163470050162 0.09039836567926456
trench 0.6868916288124594 0.5843881856540085 0.7193862496311596 0.8358383189843864
better 0.6340038935756003 0.4079401611047181 0.34995573915609324 0.21319130307894352
whatever 0.6129136924075276 0.49290372075182204 0.41029802301563884 0.32372683496279003
ask 0.5687865022712525 0.3803222094361335 0.3114488049572145 0.1800671238873486
shouldn't 0.5350421804023361 0.4838895281933257 0.39510179994098554 0.20312271997665257
racing 0.5493186242699546 0.3659378596087457 0.3023015638831514 0.1702174230264118
my 0.21814838849232096 0.15189873417721517 0.13106127667945314 0.08495062989445011
smile 0.6161583387410772 0.4475450709627925 0.35423428740041313 0.20097037793667008
lips 0.33030499675535363 0.20713463751438435 0.15933903806432576 0.09878885159784036
thought 0.5301752109020117 0.37744533947065595 0.3000885216878135 0.18065080986429302
an 0.30204953493402553 0.18606955632272087 0.14560588177436806 0.09083005009971301
idea 0.6229720960415315 0.46221710778672803 0.39923281203894956 0.4065372829417774
last 0.5042180402336145 0.38377445339470656 0.30680141634700503 0.16890412957828688
week 0.5274172615184944 0.38569236670502494 0.3129241664207731 0.32263242375601925
parked 0.645035691109669 0.5295358649789029 0.4703452345824727 0.2653582372683496
street 0.7699545749513302 0.51879555044112 0.44924756565358515 0.47285860207208524
finally 0.6580142764438676 0.520138089758343 0.4085275892593685 0.21078359842404787
maria 0.536664503569111 0.3793632527809743 0.3290056063735615 0.1867065518750912
cup 0.42310188189487347 0.25853471423091673 0.213853644142815 0.1442069166788268
sandwich 0.7663854639844256 0.6233218258534714 0.5482443198583653 0.48227053845031376
seem 0.41271901362751456 0.27196010740314536 0.20920625553260547 0.10951408142419378
mind 0.5074626865671642 0.31799002685078637 0.26659781646503394 0.13694732234058077
screaming 0.6177806619078521 0.4802454929037207 0.36943051047506636 0.19903691813804172
drank 0.6979234263465283 0.534138856923667 0.4108881676010622 0.2048737779074858
too 0.2978585334198572 0.178078250863061 0.1390528179403954 0.07881584707427404
times 0.6396820246593121 0.44696969696969696 0.4270433756270286 0.4728221216985262
folded 0.6041531473069436 0.51879555044112 0.3990852758925937 0.19735882095432658
arms 0.38189487345879297 0.25661680092059835 0.21215697845972262 0.1255654457901649
shock 0.6018818948734587 0.3695818948983506 0.2843021540277368 0.14373267182255947
moving 0.6482803374432187 0.45416187188339086 0.41531425199173794 0.26338829709616224
cells 0.6447112264763141 0.511699271192942 0.5420478017114193 0.7233328469283525
pockets 0.48507462686567165 0.3064825469888761 0.24210681616996163 0.15387421567196846
leaned 0.6142115509409475 0.4223245109321059 0.32487459427559756 0.16321319130307896
built 0.44646333549643086 0.30111238971998466 0.2584833284154618 0.15423901940755874
muscle 0.5428293316028553 0.3684311469121596 0.28931838300383594 0.17612724354297388
throw 0.5970149253731343 0.41024165707710014 0.3580702272056654 0.22413541514665108
weight 0.627514600908501 0.49405446873801306 0.3800531130126881 0.2509120093389757
around 0.7495133030499675 0.5602224779439969 0.47300088521687816 0.5774113526922515
trying 0.5525632706035042 0.3977752205600307 0.3549719681321924 0.22004961330804026
old 0.4578195976638546 0.3016877637130802 0.28489229861316023 0.1832044360134248
rather 0.6249188838416612 0.4161871883390871 0.3337267630569489 0.17634612578432804
victory 0.5438027255029201 0.39758342922899886 0.3149896724697551 0.21610973296366554
remembered 0.7491888384166125 0.6530494821634062 0.6767483033343169 0.6799212023931125
mickey 0.5330953926022064 0.3519370924434216 0.2888757745647684 0.17087406975047426
straight 0.7663854639844256 0.5456463367855774 0.46149306580112126 0.2786370932438348
mike 0.5314730694354315 0.3379363252780974 0.26792564178223666 0.15110170728148256
received 0.7709279688513951 0.6118143459915611 0.5765712599586899 0.5961622647015905
weeks 0.3319273199221285 0.19620253164556964 0.15255237533195634 0.0912009338975631
since 0.5006489292667099 0.31914077483697734 0.24550014753614635 0.12140668320443601
philip 0.5600259571706683 0.36766398158803226 0.28282679256417825 0.1417627316503721
most 0.4049318624269954 0.24453394706559264 0.19312481557981706 0.1192178607908945
fragrant 0.5898767034393251 0.4591484464902187 0.3611684862791384 0.18035896687582081
make 0.6891628812459442 0.6066359800537016 0.5318678076128651 0.39683350357507663
james 0.5835496430889032 0.47995780590717296 0.3692092062555326 0.18258426966292135
wake 0.49188838416612585 0.3653624856156502 0.3623487754499853 0.2752808988764045
samuel 0.8046722907203115 0.5477560414269276 0.5172617291236353 0.39500948489712534
four 0.6323815704088254 0.4299961641733793 0.35585718501032754 0.2067707573325551
thirty 0.6038286826735886 0.3885692366705025 0.3439067571555031 0.21158616664234642
foreign 0.6005840363400389 0.4131185270425777 0.33195632930067864 0.1949511162994309
snakes 0.7235561323815705 0.4842731108553893 0.37813514311006197 0.19283525463300744
once 0.3166774821544452 0.18718833908707327 0.14399527884331662 0.07507660878447396
tommy 0.6573653471771577 0.4485999232834676 0.35231631749778697 0.1774405369910988
staff 0.5129785853341986 0.3032220943613349 0.24269696075538505 0.12841091492776888
pale 0.8147306943543153 0.5356731875719217 0.4496901740926527 0.4410477163286152
hit 0.4964308890330954 0.29344073647871116 0.23900855709648866 0.14409747555814972
half 0.5133030499675535 0.3475258918296893 0.28135143110061966 0.15584415584415584
problem 0.7384815055158988 0.5724971231300345 0.5073768073177929 0.8349627900189699
jason 0.5256327060350422 0.32834675872650554 0.27574505753909706 0.1569385670509266
outside 0.6878650227125244 0.4748753356348293 0.40897019769843607 0.24646140376477454
coming 0.5214146658014276 0.32623705408515535 0.25759811153732665 0.13585291113381
who 0.3948734587929915 0.24012274645186035 0.18796105045736206 0.10061287027579162
threatened 0.7310188189487346 0.6927502876869965 0.5618176453231042 0.30512184444768714
enough 0.6356262167423751 0.4639432297660146 0.4558866922395987 0.6026557711950971
caught 0.6114536015574302 0.437476026083621 0.39930658011212744 0.25310083175251713
skirt 0.5629461388708631 0.3916378979670119 0.3263499557391561 0.22479206187071354
free 0.6959766385463984 0.525891829689298 0.6917969902626143 0.9589230993725376
thing 0.39649578195976637 0.27157652474108174 0.2429920330480968 0.1378228513059974
doing 0.5408825438027255 0.35136171845032604 0.27589259368545294 0.15686560630380855
work 0.4908068353882759 0.33256616800920596 0.27166322415658506 0.20222287076219658
older 0.5016223231667748 0.31492136555427697 0.2587784007081735 0.15978403618853057
version 0.6077222582738482 0.3818565400843882 0.29374446739451165 0.14526484751203853
ones 0.46690460739779366 0.32508630609896433 0.25582767778105636 0.1514665110170728
others 0.6489292667099286 0.5761411584196394 0.5177043375627028 0.32190281628483874
stared 0.5590525632706035 0.4205983889528193 0.33933313661847153 0.1868524733693273
offered 0.718040233614536 0.5638665132336018 0.484508704632635 0.3050488837005691
no 0.06489292667099286 0.038358266206367474 0.02950722927117144 0.014592149423610099
comfort 0.77190136275146 0.6144994246260069 0.7162879905576867 1.0
should 0.6479558728098637 0.5466052934407364 0.4381823546768958 0.2319422150882825
dates 0.6674237508111616 0.4589566551591868 0.39008557096488644 0.450824456442434
why 0.3173264114211551 0.2186421173762946 0.1681912068456772 0.08317525171457756
saturday 0.6573653471771577 0.47957422324510934 0.3931838300383594 0.21961184882533197
by 0.46155094094743676 0.29209819716148827 0.23672174682797284 0.14427987742594484
emma 0.6239454899415964 0.3864595320291523 0.2972853349070522 0.14701590544287174
mug 0.40298507462686567 0.24510932105868816 0.2030097373856595 0.11462133372245731
bang 0.7388059701492538 0.4923283467587265 0.4467394511655356 0.543265723041004
bruce 0.6476314081765087 0.49980820866896813 0.38447919740336384 0.2477017364657814
someone 0.45360155743024005 0.2880705792098197 0.2422543523163175 0.19983948635634027
take 0.4837767683322518 0.30571538166474876 0.2397462378282679 0.13490442142127534
moment 0.481505515898767 0.31856540084388185 0.2516966656830924 0.13767692981176127
spot 0.6096690460739779 0.3924050632911393 0.3018589554440838 0.17984824164599444
careful 0.5772225827384815 0.3878020713463752 0.3132192387134848 0.22004961330804026
say 0.40217391304347827 0.2737821250479478 0.23458247270581292 0.21523420399824897
knocked 0.5867942894224529 0.5612773302646721 0.4550014753614636 0.2452210710637677
so 0.13595068137573002 0.08956655159186805 0.06889938034818531 0.03990952867357361
broke 0.5389357560025957 0.3609512850019179 0.28312186485688995 0.15671968480957246
donald 0.6258922777417262 0.4595320291522823 0.4005606373561522 0.25784328031519044
floor 0.46950032446463336 0.2930571538166475 0.25036884036588963 0.17984824164599444
thud 0.8773523685918234 0.6417337936325278 0.5776040129831809 0.5992995768276667
kid 0.499675535366645 0.3925968546221711 0.3999704927707288 0.6631402305559609
ability 0.46301103179753406 0.30609896432681244 0.2580407199763942 0.15562527360280168
gets 0.5171966255678131 0.3425393172228615 0.2822366479787548 0.15212315774113527
easy 0.645684620376379 0.5055619485999233 0.41590439657716144 0.3507223113964687
can't 0.6073977936404932 0.5333716915995397 0.41029802301563884 0.2029038377352984
see 0.4140168721609344 0.2510548523206751 0.19312481557981706 0.10615788705676346
any 0.4279688513951979 0.25911008822401227 0.21791088816760107 0.12410623084780388
amount 0.553861129136924 0.36171845032604527 0.28459722632044854 0.15474974463738508
mess 0.5149253731343283 0.3983505945531262 0.3486279138388905 0.38056325696775134
flung 0.609344581440623 0.5492903720751823 0.4306580112127471 0.21778783014738073
said 0.4811810512654121 0.30418105101649406 0.27412215992918265 0.22121698526192907
mostly 0.663854639844257 0.5868814729574223 0.451460607848923 0.22325988618123452
pick 0.5009733939000649 0.3291139240506329 0.28636766007671877 0.15584415584415584
dry 0.6190785204412719 0.3778289221327196 0.3101209796400118 0.17386546038231432
drunk 0.536664503569111 0.3968162639048715 0.3856594865742107 0.5933897563111046
ready 0.48831927319922125 0.31799002685078637 0.2533195632930068 0.15978403618853057
night 0.6807268007787151 0.4307633294975067 0.3565948657421068 0.4546184152925726
waited 0.5749513303049968 0.36210203298810895 0.2928592505163765 0.18546621917408435
till 0.44938351719662556 0.3034138856923667 0.23340218353496606 0.12811907193929667
enter 0.718364698247891 0.5550441120061373 0.4601652404839186 0.5671238873486064
entrance 0.4779364049318624 0.3051400076716532 0.24313956919445262 0.13205895228367137
warehouse 0.6797534068786502 0.550632911392405 0.45411625848332837 0.2633153363490442
made 0.5113562621674237 0.3624856156501726 0.2788433166125701 0.1390631840070042
necks 0.672615184944841 0.4783275795934024 0.4139864266745353 0.41266598569969354
killed 0.7378325762491887 0.5038358266206368 0.4364119209206256 0.3479498030059828
shout 0.5103828682673589 0.3849252013808976 0.3121864856889938 0.1637239165329053
rose 0.5707332900713822 0.42942079018028384 0.3353496606668634 0.18035896687582081
seat 0.48475016223231665 0.30657844265439205 0.2529507229271171 0.14216401575952137
mid 0.5029201817001946 0.3049482163406214 0.23458247270581292 0.12075003648037357
joe 0.3419857235561324 0.2125047947832758 0.16347005016228977 0.09878885159784036
glared 0.6534717715768981 0.5939777522056002 0.4955739156093243 0.27440536991098785
son 0.5029201817001946 0.31396240889911775 0.26969607553850694 0.19363782285130599
beside 0.7478909798831926 0.6683927886459532 0.5804071997639422 0.39595797460966
end 0.3604802076573653 0.21308016877637131 0.1705517851873709 0.11943674303224865
fill 0.5266060999351071 0.3582662063674722 0.2825317202714665 0.20735444330949945
henry 0.5914990266061 0.44380514000767163 0.3501032753024491 0.17481395009484896
front 0.6174561972744971 0.39950134253931724 0.32679256417822367 0.19101123595505617
stove 0.7157689811810513 0.5985807441503643 0.5178518737090587 0.645921494236101
police 0.5116807268007787 0.37073264288454166 0.28990852758925933 0.1514665110170728
officer 0.5687865022712525 0.3870349060222478 0.3018589554440838 0.17568947906026558
picked 0.5953926022063595 0.41944764096662834 0.3226615520802597 0.15956515394717644
cans 0.5603504218040233 0.48849252013808975 0.463853644142815 0.472566759083613
speaker 0.6323815704088254 0.5373993095512083 0.42962525818825614 0.21727710491755436
bow 0.43380921479558726 0.30418105101649406 0.2449100029507229 0.13147526630672698
can 0.4717715768981181 0.317222861526659 0.27117143700206553 0.19889099664380563
breathe 0.5389357560025957 0.3805140007671653 0.3188256122750074 0.21238873486064497
fire 0.5532121998702142 0.37341772151898733 0.29241664207730894 0.16248358383189843
single 0.6424399740428293 0.5132336018411967 0.41044555916199466 0.23493360572012256
word 0.5616482803374432 0.4604909858074415 0.38433166125700796 0.5019699401721873
senses 0.5976638546398443 0.39355581127733025 0.3214812629094128 0.19816138917262513
stand 0.6291369240752758 0.5042194092827004 0.41900265565063444 0.2907485772654312
dressed 0.5788449059052564 0.3755274261603376 0.3052522868102685 0.17204144170436306
invited 0.6628812459441921 0.5069044879171462 0.41487164355267037 0.2257405515832482
richard 0.4967553536664503 0.38684311469121596 0.3331366184715255 0.18254778928936233
drinks 0.6200519143413368 0.3927886459532029 0.33593980525228684 0.2007150153217569
movie 0.46236210253082405 0.2850019179133103 0.23133667748598408 0.13052677659419232
instead 0.5603504218040233 0.4497506712696586 0.3735615225730304 0.206624835838319
book 0.5645684620376379 0.3477176831607211 0.28312186485688995 0.1953888807821392
only 0.4711226476314082 0.3204833141542003 0.2615815874889348 0.15482270538450313
cell 0.42115509409474366 0.26985040276179517 0.22646798465624077 0.13541514665110171
hour 0.5071382219338092 0.32316839278864595 0.24859840660961935 0.14796439515540638
